Word,Sentiment_Score
gossipy,-1.3
>.<,-1.3
disagrees,-1.3
confronters,-1.3
accusations,-1.3
envyingly,-1.3
aggressions,-1.3
contradictions,-1.3
indecisiveness,-1.3
louses,-1.3
excruciated,-1.3
problematics,-1.3
exhauster,-1.3
agitations,-1.3
agitative,-1.3
:-c,-1.3
ineffectiveness,-1.3
discomforts,-1.3
scarers,-1.3
imperfect,-1.3
impersonal,-1.3
accidents,-1.3
ineffectively,-1.3
screamed,-1.3
disagreed,-1.3
ineffectualness,-1.3
loose,-1.3
loses,-1.3
loss,-1.3
aggress,-1.3
exhausters,-1.3
axed,-1.3
numbingly,-1.3
aggressively,-1.3
shakeout,-1.3
contradict,-1.3
contradicted,-1.3
contradicting,-1.3
lost,-1.3
:\,-1.3
awkwardly,-1.3
tricksters,-1.3
victims,-1.3
hardship,-1.3
nuts,-1.3
lowness,-1.3
bereaving,-1.3
provokes,-1.3
hesitated,-1.3
confused,-1.3
confuses,-1.3
bizarre,-1.3
trap,-1.3
vultures,-1.3
walkout,-1.3
conflict,-1.3
confrontation,-1.3
complainers,-1.3
shocked,-1.3
critical,-1.3
criticises,-1.3
loner,-1.3
lonesomely,-1.3
faulty,-1.3
fatigues,-1.3
odd,-1.3
dumbly,-1.3
rants,-1.3
dumping,-1.3
mourned,-1.3
suspend,-1.3
disguising,-1.3
awol,-1.3
shyness,-1.3
stuttering,-1.3
submissive,-1.3
pressures,-1.3
obsessionally,-1.3
laughingstocks,-1.3
desperate,-1.3
struggle,-1.3
whiney,-1.3
luckless,-1.3
chuckleheaded,-1.3
boredom,-1.3
weakened,-1.3
weakeners,-1.3
weakening,-1.3
weakens,-1.3
moodily,-1.3
interrupters,-1.3
interruptible,-1.3
flunk,-1.3
viciously,-1.3
despair,-1.3
despairer,-1.3
despairers,-1.3
leaked,-1.3
intimidates,-1.3
uncertainness,-1.3
forbid,-1.3
forbids,-1.3
grimly,-1.3
foolhardiest,-1.3
pitied,-1.3
ignored,-1.3
ignorer,-1.3
disillusioning,-1.3
disjointed,-1.3
bothered,-1.3
bothersome,-1.3
boycott,-1.3
morons,-1.3
weakling,-1.3
abandons,-1.3
timidity,-1.3
pitiers,-1.3
pettiest,-1.3
phobics,-1.3
cynically,-1.3
straining,-1.3
skeptical,-1.3
riskiness,-1.3
risking,-1.3
misinterpreted,-1.3
repressed,-1.3
bores,-1.3
boresome,-1.3
boring,-1.3
botherations,-1.3
tease,-1.3
interruptor,-1.3
interrupts,-1.3
greedy,-1.3
annoyance,-1.3
fought,-1.3
freakier,-1.3
perversion,-1.3
distractable,-1.3
distractibility,-1.3
hostiles,-1.3
represses,-1.3
doubters,-1.3
misunderstands,-1.3
mocked,-1.3
mockers,-1.3
mockery,-1.3
misinformation,-1.3
disliking,-1.3
disruptive,-1.3
smh,-1.3
weirdoes,-1.3
disquiet,-1.3
distort,-1.3
frenzy,-1.3
freeloading,-1.3
freeloads,-1.3
gravest,-1.3
delay,-1.3
lamentableness,-1.3
weirdie,-1.3
\^:,-1.3
tension,-1.3
burdener,-1.3
resigns,-1.3
distrusts,-1.3
tempers,-1.3
stinkingly,-1.3
derails,-1.3
outrageousnesses,-1.3
perplexed,-1.3
persecuted,-1.3
unimportant,-1.3
unsurely,-1.3
anti,-1.3
startle,-1.3
defectors,-1.3
stereotype,-1.3
defeatism,-1.3
jealousy,-1.3
3:-),-1.4
spites,-1.4
combat,-1.4
defect,-1.4
unmotivated,-1.4
gossipmongers,-1.4
wimp,-1.4
lowermost,-1.4
scares,-1.4
scapegoats,-1.4
discarded,-1.4
confusingly,-1.4
disparaged,-1.4
ridiculously,-1.4
riskier,-1.4
hurtling,-1.4
disruptions,-1.4
humorlessness,-1.4
distracted,-1.4
distorts,-1.4
disregards,-1.4
disputed,-1.4
frowning,-1.4
antagonized,-1.4
unimpressive,-1.4
unimpressed,-1.4
defenseless,-1.4
defection,-1.4
contagious,-1.4
inconvenient,-1.4
=/,-1.4
<:-|,-1.4
disagreeing,-1.4
carelessness,-1.4
chagrined,-1.4
nimy,-1.4
distractingly,-1.4
horridly,-1.4
humiliated,-1.4
snobs,-1.4
damning,-1.4
gag,-1.4
revengefully,-1.4
screwy,-1.4
indoctrinate,-1.4
restlessly,-1.4
disturber,-1.4
disturbances,-1.4
tensioning,-1.4
tense,-1.4
weeps,-1.4
messed,-1.4
weaponed,-1.4
unfortunately,-1.4
frighten,-1.4
frighted,-1.4
disappears,-1.4
contemptibly,-1.4
contradicts,-1.4
contradictory,-1.4
contradictoriness,-1.4
mistake,-1.4
doubtful,-1.4
threatener,-1.4
resign,-1.4
thieved,-1.4
burdening,-1.4
resentfully,-1.4
repressor,-1.4
doubtingly,-1.4
doubting,-1.4
perturbed,-1.4
unequal,-1.4
smugness,-1.4
stifled,-1.4
miserly,-1.4
mlm,-1.4
misunderstood,-1.4
reluctance,-1.4
dork,-1.4
repressive,-1.4
mooched,-1.4
bother,-1.4
boycotts,-1.4
repress,-1.4
misgiving,-1.4
uneasier,-1.4
undermines,-1.4
freakishness,-1.4
freakiness,-1.4
dirtier,-1.4
dirt,-1.4
lonesomes,-1.4
inhibitive,-1.4
dreary,-1.4
dreads,-1.4
mooches,-1.4
dullness,-1.4
drunk,-1.4
selfishly,-1.4
difficulty,-1.4
lonelier,-1.4
smugglers,-1.4
lag,-1.4
irritability,-1.4
irresolute,-1.4
uneasily,-1.4
moodinesses,-1.4
moodiness,-1.4
toothless,-1.4
weaklings,-1.4
moronically,-1.4
wisenheimers,-1.4
:o/,-1.4
shakedowns,-1.4
uncertainty,-1.4
uncertainties,-1.4
pisses,-1.4
frantically,-1.4
dumbed,-1.4
naggier,-1.4
rant,-1.4
dumpier,-1.4
shamelessness,-1.4
shamelessly,-1.4
shameless,-1.4
insincerity,-1.4
insignificant,-1.4
inflamed,-1.4
blame,-1.4
mumpish,-1.4
accuses,-1.4
egotism,-1.4
tragediennes,-1.4
grimacing,-1.4
crazy,-1.4
criticizes,-1.4
warning,-1.4
accidentally,-1.4
egotistic,-1.4
hesitating,-1.4
hesitates,-1.4
hesitaters,-1.4
hesitater,-1.4
:/,-1.4
errors,-1.4
traumatizes,-1.4
smothering,-1.4
smileless,-1.4
denying,-1.4
deny,-1.4
denounce,-1.4
pissers,-1.4
shylocks,-1.4
shoot,-1.4
needy,-1.4
niggas,-1.4
neurotic,-1.4
trickers,-1.4
helplessly,-1.4
despise,-1.4
interruptive,-1.4
insecurely,-1.4
pitying,-1.4
foolishest,-1.4
foolhardy,-1.4
uncertainly,-1.4
forbiddance,-1.4
ominous,-1.4
agitates,-1.4
excluded,-1.4
numb,-1.4
exploits,-1.4
aggressed,-1.4
stubbornly,-1.4
strugglers,-1.4
struggled,-1.4
interrupt,-1.4
leak,-1.4
alarm,-1.4
offences,-1.4
grouchily,-1.4
lamentation,-1.4
prickliest,-1.4
harried,-1.4
aggressivities,-1.4
virtueless,-1.4
fatigued,-1.4
failingly,-1.4
prick,-1.4
agitator,-1.4
numbly,-1.4
haplessness,-1.4
hapless,-1.4
alarmed,-1.4
trivialising,-1.4
avoiding,-1.4
avoiders,-1.4
avoided,-1.4
flunkies,-1.4
arrest,-1.4
unapproved,-1.4
intimidations,-1.4
lethargy,-1.4
lamer,-1.4
lamented,-1.4
troubler,-1.4
faulting,-1.4
faulted,-1.4
pressuring,-1.4
obsession,-1.4
obsessing,-1.4
gun,-1.4
guilts,-1.4
firing,-1.4
fire,-1.4
cynic,-1.4
damnations,-1.4
derailed,-1.4
irrational,-1.4
stressed,-1.4
deprivers,-1.4
fiery,-1.4
flops,-1.4
flop,-1.4
feud,-1.4
fidgety,-1.4
feuds,-1.4
arguers,-1.4
argue,-1.4
defeater,-1.4
deadlock,-1.4
deceiving,-1.4
suspects,-1.4
jerk,-1.4
worrying,-1.4
/:<,-1.4
/o:,-1.4
argued,-1.5
argument,-1.5
sux,-1.5
complain,-1.5
overweight,-1.5
irritations,-1.5
panicky,-1.5
prejudicially,-1.5
stressing,-1.5
desperateness,-1.5
irrationalism,-1.5
offenders,-1.5
ruinated,-1.5
depressives,-1.5
drained,-1.5
mischief,-1.5
friendless,-1.5
doomsaying,-1.5
doomsayings,-1.5
mistaken,-1.5
difficult,-1.5
overload,-1.5
stinky,-1.5
fighting,-1.5
gullible,-1.5
obsessional,-1.5
argumentative,-1.5
argumentive,-1.5
unprotected,-1.5
gloomier,-1.5
defeatures,-1.5
coerced,-1.5
collision,-1.5
clueless,-1.5
rudeness,-1.5
faultfinders,-1.5
faultiness,-1.5
laments,-1.5
lamest,-1.5
:-<,-1.5
strikes,-1.5
obstacle,-1.5
deriding,-1.5
uglified,-1.5
poorer,-1.5
freaky,-1.5
gravely,-1.5
graveness,-1.5
undermining,-1.5
misreporting,-1.5
moocher,-1.5
doubt,-1.5
doubtable,-1.5
flunking,-1.5
turmoil,-1.5
amorality,-1.5
victimizes,-1.5
fatiguingly,-1.5
fallen,-1.5
bamboozle,-1.5
bamboozled,-1.5
bamboozles,-1.5
mess,-1.5
repressible,-1.5
mistakes,-1.5
misunderstand,-1.5
douche,-1.5
inhibition,-1.5
severed,-1.5
severest,-1.5
freakouts,-1.5
lamentable,-1.5
lamentably,-1.5
offender,-1.5
appalling,-1.5
swindles,-1.5
paranoias,-1.5
ignore,-1.5
seduced,-1.5
dubious,-1.5
dulled,-1.5
unfriendly,-1.5
unstable,-1.5
weaknesses,-1.5
disillusionments,-1.5
stinkier,-1.5
stinko,-1.5
vicious,-1.5
victimised,-1.5
victimizations,-1.5
lazy,-1.5
crushing,-1.5
agonising,-1.5
afflicted,-1.5
exhausting,-1.5
deviltries,-1.5
tenseness,-1.5
tenser,-1.5
exhaustion,-1.5
exhausted,-1.5
stubbornnesses,-1.5
foolhardier,-1.5
irrationalists,-1.5
smuggled,-1.5
robing,-1.5
whine,-1.5
whoremasters,-1.5
ludicrous,-1.5
ruinates,-1.5
ruinating,-1.5
regrets,-1.5
annoyers,-1.5
grievances,-1.5
careless,-1.5
burdens,-1.5
messy,-1.5
lowballed,-1.5
screamers,-1.5
screwed up,-1.5
disagreeably,-1.5
tantrums,-1.5
disruption,-1.5
confusedness,-1.5
grimmer,-1.5
worriment,-1.5
interruption,-1.5
trembling,-1.5
struggles,-1.5
stubborner,-1.5
shylocking,-1.5
destructible,-1.5
pissant,-1.5
manipulating,-1.5
ignorance,-1.5
distractible,-1.5
pessimistic,-1.5
sulking,-1.5
moody,-1.5
nag,-1.5
rebeldom,-1.5
reekers,-1.5
dumber,-1.5
dupe,-1.5
sucks,-1.5
denier,-1.5
dehumanizes,-1.5
unsuccessful,-1.5
upsets,-1.5
ridiculed,-1.5
smear,-1.5
smuggest,-1.5
offenses,-1.5
profitless,-1.5
promiscuously,-1.5
adverse,-1.5
adversities,-1.5
adversarial,-1.5
neglecters,-1.5
disagreement,-1.5
contagions,-1.5
funeral,-1.5
lonely,-1.5
lonesome,-1.5
dumbs,-1.5
undermined,-1.5
pessimism,-1.5
pessimist,-1.5
naggers,-1.5
weaklier,-1.5
witch,-1.5
:-(,-1.5
riskiest,-1.5
disoriented,-1.5
confrontations,-1.5
criticizer,-1.5
hesitatingly,-1.5
forbidders,-1.5
criticizing,-1.5
nitl,-1.5
ridiculous,-1.5
wiseasses,-1.5
inconvenience,-1.5
embarrassed,-1.5
quaking,-1.5
eerie,-1.5
emptinesses,-1.5
sore,-1.5
spam,-1.5
debt,-1.5
frighting,-1.5
rigged,-1.5
crazily,-1.5
detention,-1.5
lonelinesses,-1.5
uncontrollable,-1.5
uncontrollably,-1.5
criticized,-1.5
uselessly,-1.5
grime,-1.5
$:,-1.5
suspicions,-1.5
lags,-1.5
worrywarts,-1.5
suspicious,-1.5
lowlife,-1.5
defections,-1.5
spitefulness,-1.5
%-),-1.5
misers,-1.5
degradations,-1.5
stenches,-1.5
stinker,-1.5
irrationalities,-1.5
persecuting,-1.5
hooligan,-1.5
brainwashing,-1.5
defeating,-1.6
spammers,-1.6
deceives,-1.6
threatens,-1.6
resented,-1.6
irrationally,-1.6
depressing,-1.6
stingy,-1.6
decayers,-1.6
decayer,-1.6
decayed,-1.6
86,-1.6
lamebrain,-1.6
jaded,-1.6
suspicion,-1.6
criticize,-1.6
unconvinced,-1.6
bitterish,-1.6
craziness,-1.6
cried,-1.6
shock,-1.6
distresses,-1.6
disregarded,-1.6
unkind,-1.6
freezingly,-1.6
sorrows,-1.6
embarrassing,-1.6
n00b,-1.6
ached,-1.6
embarrassable,-1.6
>:/,-1.6
carelessnesses,-1.6
ridiculers,-1.6
ridiculer,-1.6
masochistically,-1.6
criticizers,-1.6
ache,-1.6
rancidnesses,-1.6
phobia,-1.6
grimier,-1.6
punishability,-1.6
ridiculousnesses,-1.6
disparages,-1.6
riskinesses,-1.6
manipulated,-1.6
melancholias,-1.6
depressants,-1.6
depressant,-1.6
lied,-1.6
weakhearted,-1.6
weakener,-1.6
dump,-1.6
blameworthiness,-1.6
blamefully,-1.6
:?c,-1.6
emergency,-1.6
battlefield,-1.6
battle,-1.6
battles,-1.6
prosecuted,-1.6
distraction,-1.6
dissatisfied,-1.6
uptight,-1.6
upset,-1.6
mournful,-1.6
mourner,-1.6
annoyed,-1.6
uselessness,-1.6
dumbfounded,-1.6
dumpiest,-1.6
blocking,-1.6
deviled,-1.6
crap,-1.6
cowardly,-1.6
uncomfortable,-1.6
restricting,-1.6
restricted,-1.6
restrict,-1.6
distractive,-1.6
ignorantly,-1.6
masochism,-1.6
impolite,-1.6
discomforting,-1.6
discomforted,-1.6
discomfortable,-1.6
disappoints,-1.6
foolhardiness,-1.6
grieve,-1.6
forbidder,-1.6
enslaves,-1.6
stunk,-1.6
shyster,-1.6
shocks,-1.6
despisers,-1.6
griminess,-1.6
talentless,-1.6
distrustfulness,-1.6
doomsters,-1.6
screaming,-1.6
louse,-1.6
bothering,-1.6
regretfulness,-1.6
disillusions,-1.6
smuggle,-1.6
expelling,-1.6
expels,-1.6
disturbed,-1.6
disturbance,-1.6
bummer,-1.6
tensioner,-1.6
]:,-1.6
misbehaved,-1.6
abandoning,-1.6
severe,-1.6
devilries,-1.6
:-[,-1.6
demoralized,-1.6
snobbily,-1.6
lackadaisical,-1.6
desperately,-1.6
interrogated,-1.6
intimidators,-1.6
intimidator,-1.6
amoral,-1.6
weepies,-1.6
sobbing,-1.6
fright,-1.6
ungratefulness,-1.6
uneasy,-1.6
uneasiness,-1.6
regretter,-1.6
regretted,-1.6
dullard,-1.6
ineffectuality,-1.6
glamourless,-1.6
paranoids,-1.6
wimpish,-1.6
conflicts,-1.6
condemn,-1.6
incapable,-1.6
inadequatenesses,-1.6
pleasureless,-1.6
aversive,-1.6
severer,-1.6
devilishly,-1.6
losing,-1.6
inhibit,-1.6
mistakers,-1.6
mistaker,-1.6
hostile,-1.6
pricklier,-1.6
agitatedly,-1.6
prblm,-1.6
victimizers,-1.6
fooled,-1.6
tumor,-1.6
flunkers,-1.6
doubter,-1.6
repression,-1.6
rejecter,-1.6
misinformed,-1.6
disadvantageousness,-1.6
freakiest,-1.6
grave,-1.6
gravesides,-1.6
obstacles,-1.6
falsified,-1.6
sleeplessness,-1.6
slam,-1.6
ruinable,-1.6
dislike,-1.6
unsecured,-1.6
gullibility,-1.6
feuding,-1.6
contemptible,-1.6
contradictors,-1.6
disagree,-1.6
threaten,-1.6
freeloaded,-1.6
misbehaves,-1.6
mockeries,-1.6
reluctancy,-1.6
damned,-1.6
depressive,-1.6
depriver,-1.6
cynical,-1.6
fight,-1.6
flu,-1.6
funerals,-1.6
gossiping,-1.6
complains,-1.6
confrontational,-1.6
lunatics,-1.6
ruing,-1.6
ruinations,-1.6
lowest,-1.6
immoralism,-1.6
argues,-1.6
arguer,-1.6
|-:>,-1.6
defeatist,-1.7
discord,-1.7
disconsolation,-1.7
complaints,-1.7
complainingly,-1.7
madly,-1.7
complained,-1.7
illness,-1.7
deceive,-1.7
decays,-1.7
decaying,-1.7
jealousness,-1.7
..###-:,-1.7
botheration,-1.7
repressively,-1.7
unfocused,-1.7
irrationality,-1.7
depressible,-1.7
stink,-1.7
overreacted,-1.7
disappoint,-1.7
disagreeable,-1.7
disadvantages,-1.7
perverter,-1.7
misbehaving,-1.7
hindrance,-1.7
repressions,-1.7
mooch,-1.7
reject,-1.7
misleading,-1.7
unease,-1.7
disadvantaged,-1.7
selfishness,-1.7
losses,-1.7
lose,-1.7
doomsayers,-1.7
doom,-1.7
disappointedly,-1.7
peril,-1.7
freebooter,-1.7
greediness,-1.7
boycotted,-1.7
regretting,-1.7
dullest,-1.7
duller,-1.7
dull,-1.7
seditious,-1.7
difficultly,-1.7
greed,-1.7
frightfully,-1.7
frightens,-1.7
disturb,-1.7
distressing,-1.7
burdened,-1.7
tensions,-1.7
\:<,-1.7
mocking,-1.7
abandonments,-1.7
smuggles,-1.7
snobbishnesses,-1.7
smugnesses,-1.7
isolation,-1.7
irritableness,-1.7
irritabilities,-1.7
burdeners,-1.7
disagreeableness,-1.7
scream,-1.7
screwup,-1.7
lousiness,-1.7
annoying,-1.7
refusing,-1.7
reeker,-1.7
reckless,-1.7
rejectingly,-1.7
wasting,-1.7
boycotting,-1.7
nagged,-1.7
nagana,-1.7
sullen,-1.7
crash,-1.7
uncontrollability,-1.7
uncomfortably,-1.7
pissing,-1.7
petrify,-1.7
unwelcome,-1.7
unsupported,-1.7
unsuccessfully,-1.7
snobby,-1.7
deficit,-1.7
mournfully,-1.7
blind,-1.7
mooching,-1.7
dumped,-1.7
rash,-1.7
injured,-1.7
blames,-1.7
blameful,-1.7
dumpy,-1.7
dumps,-1.7
stealer,-1.7
stealable,-1.7
inferior,-1.7
>:\,-1.7
punishabilities,-1.7
traumata,-1.7
bitterness,-1.7
piss,-1.7
oppressive,-1.7
optionless,-1.7
grievously,-1.7
criticising,-1.7
cries,-1.7
shitted,-1.7
shames,-1.7
menaced,-1.7
distressfully,-1.7
disputing,-1.7
dispute,-1.7
antagonists,-1.7
sorrowing,-1.7
embarrasses,-1.7
traumatized,-1.7
egotists,-1.7
naggy,-1.7
nagging,-1.7
defects,-1.7
chastises,-1.7
cheerlessness,-1.7
cheerless,-1.7
disorder,-1.7
maniacally,-1.7
idealless,-1.7
hurting,-1.7
depressors,-1.7
woefully,-1.7
:l,-1.7
enslaved,-1.7
enraged,-1.7
error,-1.7
provoke,-1.7
embarrassments,-1.7
embarrassingly,-1.7
hacked,-1.7
angriness,-1.7
antagonistic,-1.7
distorted,-1.7
masochist,-1.7
scarer,-1.7
scapegoat,-1.7
scorn,-1.7
prosecute,-1.7
detained,-1.7
stupidness,-1.7
shocking,-1.7
neglecter,-1.7
neglecting,-1.7
stubborn,-1.7
helplessnesses,-1.7
acrimonious,-1.7
despised,-1.7
interruptions,-1.7
worriers,-1.7
foolisher,-1.7
fooling,-1.7
chastising,-1.7
inadequacies,-1.7
inability,-1.7
immoralists,-1.7
dislikes,-1.7
insane,-1.7
problem,-1.7
problems,-1.7
nonsense,-1.7
battleground,-1.7
avoidance,-1.7
farce,-1.7
grouching,-1.7
disillusionment,-1.7
paining,-1.7
conflicting,-1.7
scold,-1.7
scarey,-1.7
worrisome,-1.7
agitate,-1.7
fatalisms,-1.7
haunt,-1.7
trouble,-1.7
damnable,-1.7
damn,-1.7
unappreciated,-1.7
damnably,-1.7
guiltiest,-1.7
sluggish,-1.7
fault,-1.7
inadequateness,-1.7
inadequate,-1.7
inadequacy,-1.7
disliked,-1.7
defected,-1.7
unsatisfied,-1.7
arguments,-1.7
ashamedly,-1.7
fights,-1.7
strained,-1.7
smartasses,-1.7
suspiciously,-1.7
ignoring,-1.7
deprives,-1.7
cynicisms,-1.7
cynicism,-1.7
fearsome,-1.7
painfuller,-1.7
decay,-1.7
discourager,-1.7
discouraged,-1.7
impatiently,-1.7
lowlier,-1.7
irritates,-1.7
killjoys,-1.7
joylessly,-1.7
pains,-1.8
glooming,-1.8
pained,-1.8
gossipping,-1.8
irritate,-1.8
worrywart,-1.8
lame,-1.8
jackass,-1.8
yucky,-1.8
lowery,-1.8
discourage,-1.8
discontented,-1.8
discouragingly,-1.8
comfortless,-1.8
snub,-1.8
defectives,-1.8
defectiveness,-1.8
dehumanize,-1.8
damnifies,-1.8
starving,-1.8
pathetically,-1.8
fumed,-1.8
sadly,-1.8
complainer,-1.8
ill,-1.8
impoliteness,-1.8
impolitely,-1.8
conflictive,-1.8
disheartening,-1.8
tantrum,-1.8
impatience,-1.8
perverse,-1.8
degraded,-1.8
unhappy,-1.8
ungratefully,-1.8
unfulfilled,-1.8
whines,-1.8
dismay,-1.8
discomfort,-1.8
charmless,-1.8
temper,-1.8
cheats,-1.8
dismays,-1.8
greenwash,-1.8
annoyances,-1.8
anguished,-1.8
vain,-1.8
uneasinesses,-1.8
freakout,-1.8
freaking,-1.8
hysterics,-1.8
disrespect,-1.8
disqualified,-1.8
disagreements,-1.8
wiseass,-1.8
distrust,-1.8
ridiculing,-1.8
ridicules,-1.8
fcol,-1.8
worrier,-1.8
smother,-1.8
depressor,-1.8
denies,-1.8
grimaces,-1.8
grossness,-1.8
grimy,-1.8
useless,-1.8
distressed,-1.8
dissatisfies,-1.8
weirdo,-1.8
scornful,-1.8
indignant,-1.8
burdensome,-1.8
worries,-1.8
annoys,-1.8
pitiless,-1.8
foolishness,-1.8
foolishly,-1.8
forbidden,-1.8
pitifuller,-1.8
angrily,-1.8
distrustfully,-1.8
weepier,-1.8
weakness,-1.8
broke,-1.8
threateners,-1.8
argumentatively,-1.8
damnableness,-1.8
fooleries,-1.8
ugh,-1.8
flunky,-1.8
flunks,-1.8
flunkey,-1.8
polluter,-1.8
uglifies,-1.8
foolery,-1.8
prejudicing,-1.8
fearfulness,-1.8
arrogantly,-1.8
guilty,-1.8
guiltiness,-1.8
irritably,-1.8
stress,-1.8
deprivations,-1.8
deprivation,-1.8
foeman,-1.8
fed up,-1.8
fears,-1.8
prejudices,-1.8
weakly,-1.8
miser,-1.8
mock,-1.8
repressing,-1.8
ticked,-1.8
threats,-1.8
disadvantageous,-1.8
disadvantage,-1.8
rejective,-1.8
downcast,-1.8
misunderstanding,-1.8
homesicknesses,-1.8
homesickness,-1.8
rejectees,-1.8
dullards,-1.8
rejector,-1.8
sedition,-1.8
loneliness,-1.8
regret,-1.8
recession,-1.8
rejecters,-1.8
waste,-1.8
devilling,-1.8
devastation,-1.8
blamably,-1.8
rebelliously,-1.8
weaken,-1.8
mourn,-1.8
nagger,-1.8
avoider,-1.8
victimizer,-1.8
victimized,-1.8
intimidation,-1.8
crushed,-1.8
stressor,-1.8
troublesomely,-1.8
troublemaking,-1.8
duped,-1.8
injury,-1.8
insincere,-1.8
lonesomeness,-1.8
dumpish,-1.8
mournfulness,-1.8
mourners,-1.8
agony,-1.8
fails,-1.8
bastardies,-1.8
struggling,-1.8
aggressiveness,-1.8
faking,-1.8
fakes,-1.8
faithlessness,-1.8
trauma,-1.8
bittered,-1.8
bitter,-1.8
dysfunction,-1.8
blamable,-1.8
criticised,-1.8
shitting,-1.8
puking,-1.8
puked,-1.8
punishments,-1.8
insensitivity,-1.8
insecurity,-1.8
insecurities,-1.8
insecureness,-1.8
insecure,-1.8
lies,-1.8
agitating,-1.8
hater,-1.8
problematical,-1.8
exasperated,-1.8
heartbreaks,-1.8
heartbreakingly,-1.8
warfares,-1.8
egotistically,-1.8
insults,-1.8
woe,-1.8
enrages,-1.8
erroneous,-1.8
protesting,-1.8
emptiest,-1.8
adversity,-1.8
promiscuity,-1.8
beaten,-1.8
prosecutes,-1.8
detain,-1.8
destructibility,-1.8
neurotically,-1.8
bastardizes,-1.8
despiser,-1.8
):,-1.8
discouragements,-1.8
lowliest,-1.8
stampede,-1.8
somber,-1.8
defecting,-1.8
goddamned,-1.8
gloominess,-1.8
gloomiest,-1.8
panicking,-1.9
passionless,-1.9
unloved,-1.9
unlovelier,-1.9
unloveliest,-1.9
unsavory,-1.9
gloomed,-1.9
panics,-1.9
stank,-1.9
starve,-1.9
discouragers,-1.9
discourages,-1.9
deceitful,-1.9
deceived,-1.9
deception,-1.9
stabbed,-1.9
stabs,-1.9
):<,-1.9
wreck,-1.9
wronged,-1.9
defective,-1.9
spiteful,-1.9
worthless,-1.9
admonished,-1.9
sicken,-1.9
stupidity,-1.9
destructed,-1.9
loathes,-1.9
belittle,-1.9
treason,-1.9
embarrassment,-1.9
woeful,-1.9
woes,-1.9
criticism,-1.9
nastily,-1.9
punishable,-1.9
emptiness,-1.9
warring,-1.9
problematic,-1.9
excruciations,-1.9
harsh,-1.9
hates,-1.9
bereaves,-1.9
punisher,-1.9
pukes,-1.9
criticise,-1.9
tragedies,-1.9
bitterer,-1.9
aghast,-1.9
expel,-1.9
banish,-1.9
crushes,-1.9
aggravated,-1.9
aggravates,-1.9
exploiting,-1.9
notorious,-1.9
traumatising,-1.9
mournfuller,-1.9
mourning,-1.9
insincerely,-1.9
shamefacedly,-1.9
shamefully,-1.9
suck,-1.9
dumbheads,-1.9
dumbness,-1.9
attacks,-1.9
troublers,-1.9
troublesomeness,-1.9
arrests,-1.9
intimidated,-1.9
intimidating,-1.9
aversion,-1.9
violators,-1.9
weak,-1.9
weaker,-1.9
bloody,-1.9
block,-1.9
sucky,-1.9
devastations,-1.9
devilment,-1.9
:{,-1.9
mope,-1.9
abandoners,-1.9
tired,-1.9
regretful,-1.9
regretfully,-1.9
moochers,-1.9
dullnesses,-1.9
dirty,-1.9
molestation,-1.9
molested,-1.9
dreadful,-1.9
foe,-1.9
lamentations,-1.9
arrogances,-1.9
flunker,-1.9
appalls,-1.9
damager,-1.9
damages,-1.9
fightings,-1.9
prejudiced,-1.9
resentment,-1.9
resentments,-1.9
contradictious,-1.9
contemptibleness,-1.9
disappointingly,-1.9
weapons,-1.9
weeper,-1.9
weeping,-1.9
weepings,-1.9
misbehave,-1.9
horrendously,-1.9
unattractive,-1.9
fool,-1.9
forbiddingly,-1.9
worriments,-1.9
worrisomeness,-1.9
worry,-1.9
damaged,-1.9
grouchy,-1.9
terribleness,-1.9
burden,-1.9
disturbs,-1.9
mindless,-1.9
lowbrow,-1.9
disagreeablenesses,-1.9
abandon,-1.9
abandoner,-1.9
revenges,-1.9
dissatisfactions,-1.9
griever,-1.9
forbidding,-1.9
denounces,-1.9
smothers,-1.9
antagonism,-1.9
antagonist,-1.9
vexation,-1.9
angerly,-1.9
melancholy,-1.9
chagrin,-1.9
inferiorities,-1.9
meaningless,-1.9
hurters,-1.9
hurtfulness,-1.9
hysteria,-1.9
undeserving,-1.9
undesirable,-1.9
irresponsible,-1.9
denied,-1.9
animosity,-1.9
annoy,-1.9
petrifaction,-1.9
foughten,-1.9
frantic,-1.9
idealess,-1.9
dismayed,-1.9
dismayingly,-1.9
cheaters,-1.9
scared,-1.9
disillusioned,-1.9
madness,-1.9
ignorami,-1.9
ignoramus,-1.9
frightened,-1.9
frightfulness,-1.9
greedily,-1.9
perjury,-1.9
unfortunates,-1.9
unhappily,-1.9
sobbed,-1.9
degrade,-1.9
unemployment,-1.9
freeload,-1.9
freak,-1.9
whorehouses,-1.9
whoremaster,-1.9
chucklehead,-1.9
displeased,-1.9
incapacitated,-1.9
scaring,-1.9
condemned,-1.9
frustrates,-1.9
frustrating,-1.9
furiously,-1.9
futile,-1.9
stealings,-1.9
dehumanized,-1.9
defector,-1.9
upsetter,-1.9
sadness,-1.9
ruins,-1.9
saddens,-1.9
ludicrousness,-1.9
atab,-1.9
discouraging,-1.9
discredited,-1.9
savageries,-1.9
scandal,-1.9
illiteracy,-1.9
inconsiderate,-1.9
..###:,-1.9
zealot,-1.9
worsened,-1.9
:(,-1.9
defeature,-1.9
painful,-1.9
goddams,-1.9
jealous,-2.0
jealousies,-2.0
jealously,-2.0
worser,-2.0
